seed,load,tau_ms,cv,policy,requests,on_time_fraction_pct,late_fraction_pct,shed_fraction_pct,normalized_network_waste
300,0.6,50.0,1.0,DA-BALS-EWMA-Decay,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.6,50.0,1.0,DA-BALS-Stabilized,310,86.45161290322581,3.5483870967741935,10.0,0.0
300,0.8,0.0,0.0,DA-BALS-EWMA,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,0.0,0.0,DA-BALS-EWMA-Cap,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,0.0,0.0,DA-BALS-EWMA-Decay,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,0.0,0.0,DA-BALS-Stabilized,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,0.0,0.5,DA-BALS-EWMA,419,84.96420047732697,0.47732696897374705,14.558472553699284,0.0
300,0.8,0.0,0.5,DA-BALS-EWMA-Cap,419,84.96420047732697,0.47732696897374705,14.558472553699284,0.0
300,0.8,0.0,0.5,DA-BALS-EWMA-Decay,419,85.20286396181385,0.7159904534606205,14.081145584725538,0.0
300,0.8,0.0,0.5,DA-BALS-Stabilized,419,85.20286396181385,0.7159904534606205,14.081145584725538,0.0
300,0.8,0.0,1.0,DA-BALS-EWMA,419,83.29355608591885,1.9093078758949882,14.797136038186157,0.0
300,0.8,0.0,1.0,DA-BALS-EWMA-Cap,419,83.29355608591885,1.9093078758949882,14.797136038186157,0.0
300,0.8,0.0,1.0,DA-BALS-EWMA-Decay,419,83.29355608591885,1.9093078758949882,14.797136038186157,0.0
300,0.8,0.0,1.0,DA-BALS-Stabilized,419,83.29355608591885,1.9093078758949882,14.797136038186157,0.0
300,0.8,10.0,0.0,DA-BALS-EWMA,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,10.0,0.0,DA-BALS-EWMA-Cap,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,10.0,0.0,DA-BALS-EWMA-Decay,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,10.0,0.0,DA-BALS-Stabilized,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,10.0,0.5,DA-BALS-EWMA,419,84.96420047732697,0.7159904534606205,14.319809069212411,0.0
300,0.8,10.0,0.5,DA-BALS-EWMA-Cap,419,84.96420047732697,0.7159904534606205,14.319809069212411,0.0
300,0.8,10.0,0.5,DA-BALS-EWMA-Decay,419,85.20286396181385,0.9546539379474941,13.842482100238662,0.0
300,0.8,10.0,0.5,DA-BALS-Stabilized,419,85.20286396181385,0.9546539379474941,13.842482100238662,0.0
300,0.8,10.0,1.0,DA-BALS-EWMA,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,10.0,1.0,DA-BALS-EWMA-Cap,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,10.0,1.0,DA-BALS-EWMA-Decay,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,10.0,1.0,DA-BALS-Stabilized,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,50.0,0.0,DA-BALS-EWMA,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,50.0,0.0,DA-BALS-EWMA-Cap,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,50.0,0.0,DA-BALS-EWMA-Decay,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,50.0,0.0,DA-BALS-Stabilized,419,85.68019093078759,0.47732696897374705,13.842482100238662,0.0
300,0.8,50.0,0.5,DA-BALS-EWMA,419,84.96420047732697,0.7159904534606205,14.319809069212411,0.0
300,0.8,50.0,0.5,DA-BALS-EWMA-Cap,419,84.96420047732697,0.7159904534606205,14.319809069212411,0.0
300,0.8,50.0,0.5,DA-BALS-EWMA-Decay,419,85.20286396181385,0.9546539379474941,13.842482100238662,0.0
300,0.8,50.0,0.5,DA-BALS-Stabilized,419,85.20286396181385,0.9546539379474941,13.842482100238662,0.0
300,0.8,50.0,1.0,DA-BALS-EWMA,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,50.0,1.0,DA-BALS-EWMA-Cap,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,50.0,1.0,DA-BALS-EWMA-Decay,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,0.8,50.0,1.0,DA-BALS-Stabilized,419,83.29355608591885,2.1479713603818613,14.558472553699284,0.0
300,1.0,0.0,0.0,DA-BALS-EWMA,531,76.45951035781545,0.9416195856873822,22.598870056497177,0.0
300,1.0,0.0,0.0,DA-BALS-EWMA-Cap,531,76.45951035781545,0.9416195856873822,22.598870056497177,0.0
300,1.0,0.0,0.0,DA-BALS-EWMA-Decay,531,76.45951035781545,1.1299435028248588,22.4105461393597,0.0
300,1.0,0.0,0.0,DA-BALS-Stabilized,531,76.45951035781545,1.1299435028248588,22.4105461393597,0.0
300,1.0,0.0,0.5,DA-BALS-EWMA,531,74.57627118644068,2.6365348399246704,22.78719397363465,0.0
300,1.0,0.0,0.5,DA-BALS-EWMA-Cap,531,74.57627118644068,2.6365348399246704,22.78719397363465,0.0
300,1.0,0.0,0.5,DA-BALS-EWMA-Decay,531,74.3879472693032,2.824858757062147,22.78719397363465,0.0
300,1.0,0.0,0.5,DA-BALS-Stabilized,531,74.3879472693032,2.824858757062147,22.78719397363465,0.0
300,1.0,0.0,1.0,DA-BALS-EWMA,531,70.24482109227873,5.273069679849341,24.48210922787194,0.0
300,1.0,0.0,1.0,DA-BALS-EWMA-Cap,531,70.24482109227873,5.273069679849341,24.48210922787194,0.0
300,1.0,0.0,1.0,DA-BALS-EWMA-Decay,531,70.24482109227873,5.273069679849341,24.48210922787194,0.0
300,1.0,0.0,1.0,DA-BALS-Stabilized,531,70.24482109227873,5.273069679849341,24.48210922787194,0.0
300,1.0,10.0,0.0,DA-BALS-EWMA,531,76.45951035781545,0.9416195856873822,22.598870056497177,0.0
300,1.0,10.0,0.0,DA-BALS-EWMA-Cap,531,76.45951035781545,0.9416195856873822,22.598870056497177,0.0
300,1.0,10.0,0.0,DA-BALS-EWMA-Decay,531,76.45951035781545,1.1299435028248588,22.4105461393597,0.0
300,1.0,10.0,0.0,DA-BALS-Stabilized,531,76.45951035781545,1.1299435028248588,22.4105461393597,0.0
300,1.0,10.0,0.5,DA-BALS-EWMA,531,74.57627118644068,2.6365348399246704,22.78719397363465,0.0
300,1.0,10.0,0.5,DA-BALS-EWMA-Cap,531,74.57627118644068,2.6365348399246704,22.78719397363465,0.0
300,1.0,10.0,0.5,DA-BALS-EWMA-Decay,531,74.3879472693032,2.824858757062147,22.78719397363465,0.0
300,1.0,10.0,0.5,DA-BALS-Stabilized,531,74.3879472693032,2.824858757062147,22.78719397363465,0.0
300,1.0,10.0,1.0,DA-BALS-EWMA,531,70.24482109227873,5.649717514124294,24.105461393596986,0.0
300,1.0,10.0,1.0,DA-BALS-EWMA-Cap,531,70.24482109227873,5.649717514124294,24.105461393596986,0.0
300,1.0,10.0,1.0,DA-BALS-EWMA-Decay,531,70.24482109227873,5.649717514124294,24.105461393596986,0.0
300,1.0,10.0,1.0,DA-BALS-Stabilized,531,70.24482109227873,5.649717514124294,24.105461393596986,0.0
300,1.0,50.0,0.0,DA-BALS-EWMA,531,76.45951035781545,0.9416195856873822,22.598870056497177,0.0
300,1.0,50.0,0.0,DA-BALS-EWMA-Cap,531,76.45951035781545,0.9416195856873822,22.598870056497177,0.0
300,1.0,50.0,0.0,DA-BALS-EWMA-Decay,531,76.45951035781545,1.1299435028248588,22.4105461393597,0.0
300,1.0,50.0,0.0,DA-BALS-Stabilized,531,76.45951035781545,1.1299435028248588,22.4105461393597,0.0
300,1.0,50.0,0.5,DA-BALS-EWMA,531,74.57627118644068,2.6365348399246704,22.78719397363465,0.0
300,1.0,50.0,0.5,DA-BALS-EWMA-Cap,531,74.57627118644068,2.6365348399246704,22.78719397363465,0.0
300,1.0,50.0,0.5,DA-BALS-EWMA-Decay,531,74.3879472693032,2.824858757062147,22.78719397363465,0.0
300,1.0,50.0,0.5,DA-BALS-Stabilized,531,74.3879472693032,2.824858757062147,22.78719397363465,0.0
300,1.0,50.0,1.0,DA-BALS-EWMA,531,69.86817325800376,6.591337099811676,23.540489642184557,0.0
300,1.0,50.0,1.0,DA-BALS-EWMA-Cap,531,69.86817325800376,6.591337099811676,23.540489642184557,0.0
